roll_no_1,image_id_1,roll_no_2,image_id_2,similarity_score
Hisao_Oguchi,0002,Joe_Lieberman,0002,0.0062000155
Pyar_Jung_Thapa,0003,Mona_Locke,0001,-0.021324597
Shawn_Kemp,0004,Condoleezza_Rice,0001,-0.043024566
Buck_Rodgers,0001,John_Tyson,0002,0.016139418
Robert_Fico,0001,Joshua_Gracin,0002,-0.03486945
Satnarine_Sharma,0001,Martin_Frost,0004,-0.033396907
Mark_McClellan,0004,Johnny_Unitas,0004,-0.09950405
Luiz_Inacio_Lula_da_Silva,0004,Dimitar_Berbatov,0004,-0.011351848
Sarah_Weddington,0001,Arnold_Palmer,0002,-0.00042385235
Richard_Daley,0001,Chakib_Khelil,0001,-0.021107463
Juan_Carlos_Ferrero,0004,Keith_Olbermann,0004,0.0038905232
Jim_Flaherty,0001,Takahiro_Mori,0002,0.033695772
Yogi_Berra,0002,Sally_Ride,0002,0.005058272
Noel_Forgeard,0003,Ricardo_Sanchez,0001,0.065054104
Marwan_Barghouthi,0003,Chris_Rock,0002,0.037503608
Amram_Mitzna,0003,Phillipe_Comtois,0001,-0.0306727
Sonia_Gandhi,0003,Christoph_Daum,0001,-0.010506105
Akhmed_Zakayev,0003,Steve_Wariner,0003,0.03636974
Ramon_Delgado,0001,Owen_Wilson,0002,0.007282337
Steve_Cutler,0002,Mary_Blige,0001,-0.04642583
Gonzalo_Sanchez_de_Lozada,0003,Mike_Babcock,0003,-0.040471118
Zaini_Abdullah,0002,Lon_Kruger,0001,-0.082989454
Alejandro_Toledo,0003,Beatriz_Merino,0003,0.1206021
Thomas_Mesereau_Jr,0002,Vijay_Nambiar,0002,0.063763335
Jenna_Elfman,0002,Saddam_Hussein,0002,-0.0017415006
Regina_Ip,0003,Rainer_Gut,0002,-0.037606064
Ralph_Goodale,0002,Brian_Williams,0001,0.09217507
Anne_Krueger,0002,Jessica_Lange,0002,0.06359655
Mary_Blige,0002,Vijay_Nambiar,0002,0.07217415
Paul_Wellstone,0003,Ben_Cohen,0002,0.11945991
Chang_Dae-whan,0003,Sherri_Coale,0004,0.0050653033
Jean-Claude_Juncker,0003,Gustavo_Cisneros,0001,-0.06390612
Mayumi_Moriyama,0003,Mitzi_Gaynor,0004,-0.028975973
Mark_Leno,0002,George_W_Bush,0002,0.09828994
George_Roy_Hill,0001,Dan_Kellner,0002,-0.03991158
Francisco_Garcia,0002,Taha_Yassin_Ramadan,0001,-0.032154642
John_Stockton,0004,Raja_Zafar-ul-Haq,0002,0.03031217
Boris_Berezovsky,0002,Joanne_Woodward,0001,0.06574884
Jean-Claude_Trichet,0002,Yukio_Hatoyama,0004,0.067448035
David_Hasselhoff,0002,Pat_Summitt,0001,0.1955379
Wayne_Allard,0002,Mary_Steenburgen,0004,0.012005154
Igor_Ivanov,0004,Tracee_Ellis_Ross,0004,-0.034305178
Marie-Josee_Croze,0004,Ronald_Young_Jr,0003,-0.09699375
John_Reilly,0002,Steven_Feldman,0002,0.011226151
Nora_Ephron,0002,Miguel_Jimenez,0002,0.07342057
Bill_OReilly,0003,Dan_Quayle,0003,0.08082564
Wayne_Brady,0001,Amanda_Beard,0001,0.095326595
Sami_Al-Arian,0002,Sonya_Walger,0004,-0.054194193
Luis_Pujols,0001,Tammy_Lynn_Michaels,0001,-0.037895467
Elizabeth_Hurley,0001,Ralph_Firman,0001,0.10099746
Rosalyn_Carter,0003,Ralph_Lauren,0002,0.080641076
Martin_McGuinness,0004,Peter_Gabriel,0003,0.11223532
Jeff_Bzdelik,0003,Melissa_Gilbert,0003,-0.12504183
Nicanor_Duarte_Frutos,0002,Robert_Kocharian,0004,-0.023742504
Festus_Mogae,0004,Carlos_Menem,0003,-0.0080374945
Liu_Mingkang,0001,Li_Ruihuan,0001,-0.030111711
Makhdoom_Amin_Fahim,0001,Jorma_Huhtala,0001,-0.008810297
James_Wolfensohn,0001,Michael_Jordan,0003,-0.090997726
Patrick_Stewart,0003,Joe_DeLamielleure,0001,0.17557248
Lili_Taylor,0002,Bob_Beauprez,0002,0.051325887
Matthias_Sammer,0003,Richard_Perle,0001,-0.012401117
Xavier_Malisse,0001,Howard_Stringer,0001,0.035168745
Tom_Sizemore,0003,Sargis_Sargsian,0002,-0.0017941631
James_Phelps,0004,Wayne_Allard,0002,-0.02725157
Tomas_Enge,0002,Daniel_Kurtzer,0004,0.04915324
Jose_Mourinho,0001,Joan_Claybrook,0001,0.005086139
Dick_Smothers,0001,Roberta_Combs,0003,0.12448295
Ray_Halbritter,0002,Isaiah_Washington,0002,0.09884399
Jesse_Harris,0003,Anthony_Hopkins,0002,-0.026955627
Ben_Howland,0003,Brian_Billick,0003,0.06720308
John_Marburger,0003,Darrell_Porter,0002,0.077284075
Queen_Sofia,0002,Matt_LeBlanc,0003,-0.053364277
Ben_Kingsley,0001,Clint_Howard,0002,0.06297369
Russ_Ortiz,0002,Michelle_Bachelet,0001,0.05704813
Shawn_Bradley,0001,Aleksander_Kwasniewski,0001,-0.06214105
Sven_Ottke,0004,Hideki_Sato,0001,-0.07138606
Wayne_Gretzky,0002,William_Nessen,0002,0.08951858
Mark_Leno,0001,Brian_Henson,0002,-0.03728255
Sandra_Ceccarelli,0002,Harry_Kalas,0003,-0.038264483
Carl_Pope,0002,Alonzo_Mourning,0002,-0.0126861185
Joe_Paterno,0003,Lincoln_Chafee,0002,0.024543814
Olympia_Dukakis,0003,Connie_Chung,0004,0.015178397
Tara_Reid,0004,Taylor_Twellman,0002,-0.03786013
Peter_OToole,0002,Laura_Pausini,0002,-0.09876919
Tiago_Splitter,0004,Bob_Guccione,0001,-0.0025972873
Benjamin_McKenzie,0001,Jean_Todt,0003,0.06362891
Martin_Scorsese,0003,Jodie_Henry,0001,-0.013798189
Chuck_Hagel,0004,Marissa_Jaret_Winokur,0004,-0.002738798
Dirk_Kempthorne,0003,William_Donaldson,0001,0.02315651
Troy_Aikman,0001,Hal_Gehman,0002,0.015428945
Felipe_De_Borbon,0001,Nino_DAngelo,0001,-0.046853907
Luis_Figo,0001,Lynne_Thigpen,0001,0.037113816
Nicolas_Macrozonaris,0002,Nathan_Lane,0003,-0.02986332
Angie_Martinez,0002,John_Rowland,0003,0.06818332
Jane_Krakowski,0002,Christian_Gimenez,0001,0.03823138
Alan_Tang_Kwong-wing,0003,Joe_Torre,0001,0.07345727
Dave_Ragone,0004,Joe_Paterno,0002,0.026311265
Lucy_Liu,0004,Judy_Genshaft,0001,-0.011164235
Paul_Vathis,0001,Akiko_Morigami,0001,0.023694536
Maureen_Kanka,0001,Nicola_Wells,0002,-0.0011872128
Liu_Xiaoqing,0004,Krishna_Bhadur_Mahara,0002,-0.057838902
Qian_Qichen,0003,Misty_Dawn_Clymer,0001,-0.06262552
Constance_Marie,0001,Peter_Mansbridge,0003,0.0036346684
Lubomir_Zaoralek,0004,Marcos_Milinkovic,0002,0.05314836
Wayne_Newton,0003,Dan_Kellner,0001,-0.01365253
Frank_Griswold,0001,Tommy_Franks,0003,-0.09790009
Eric_Fehr,0003,Stefan_Tafrov,0001,0.024143942
Stan_Kroenke,0002,Warren_Buffett,0003,0.007938191
Brooke_Shields,0001,Eva_Herzigova,0001,0.056935687
Pat_Summerall,0002,Claudio_Ranieri,0003,0.095673926
Eric_Rosser,0003,Estelle_Morris,0002,-0.053722706
Scott_Wolf,0003,Ricky_Martin,0003,0.054113146
Luis_Guzman,0003,Meles_Zenawi,0003,0.122372404
Chris_Tucker,0004,Demi_Moore,0003,0.030800553
Kate_Moss,0003,Caroline_Dhavernas,0001,-0.09047584
Brennon_Leighton,0001,Lester_Holt,0002,-0.047298428
Gavin_Degraw,0002,Tina_Sinatra,0001,0.07948003
Steve_Valentine,0003,Max_von_Sydow,0002,0.017361175
Irv_Nathan,0001,Jason_Biggs,0001,-0.0955107
George_Roy_Hill,0003,Princess_Stephanie,0004,-0.16104832
Mehdi_Baala,0002,Rolandas_Paksas,0002,0.043208033
Steve_Austin,0003,Jerry_Hall,0002,-0.00548885
Pervez_Musharraf,0001,Paul_Crake,0002,-0.07082865
Portia_de_Rossi,0002,Christian_Patino,0002,-0.01617869
Arif_Mardin,0003,Paul_Clark,0001,-0.016551726
Lucio_Stanca,0002,Chance_Mock,0002,-0.019801699
Barrett_Jackman,0002,Joey_Buttafuoco,0001,-0.06521545
Buford_Blount,0002,Gregg_Berhalter,0002,-0.047923416
Keith_Urban,0001,Lenny_Kravitz,0002,0.048866995
Sue_Grafton,0003,Rodney_Dangerfield,0002,-0.10652205
Manijeh_Hekmat,0003,Ricardo_Lopez_Murphy,0004,0.032494336
Rick_Caruso,0004,Alfonso_Portillo,0004,-0.035781298
Stephen_Arigbabu,0003,Isabelle_Huppert,0001,-0.031494386
Natalie_Cole,0001,Jesper_Parnevik,0003,0.036359683
Milan_Kucan,0003,Hartmut_Mehdorn,0002,0.017985608
Park_Jie-won,0002,Aicha_El_Ouafi,0001,-0.10772279
Vladimir_Putin,0002,Steve_Ballmer,0001,0.013785388
Amber_Frey,0002,Melvin_Talbert,0003,0.004426215
Mike_Stefanik,0003,Dereck_Whittenburg,0002,-0.020054244
Patrick_Bourrat,0001,Oscar_De_La_Hoya,0004,-0.009477843
Derek_Jeter,0004,Eli_Stutsman,0001,-0.06609543
Johannes_Rau,0001,Kate_Winslet,0001,0.01800783
John_Ferguson,0001,Liu_Ye,0004,-0.088433504
Trevor_McDonald,0001,Heidi_Klum,0001,0.06760057
Paul_Sarbanes,0001,Jim_Carrey,0003,-0.038876414
Don_Hewitt,0003,John_Elway,0003,0.07241298
Kieran_Culkin,0004,Gabriel_Valdes,0002,-0.06723655
Abbas_Kiarostami,0002,Chance_Mock,0001,-0.027983848
Lucio_Gutierrez,0001,Heather_Willson,0001,-0.055583432
Martha_Lucia_Ramirez,0001,Pat_Summerall,0001,0.04687521
Nicolas_Cage,0002,Barbara_Roberts,0002,0.09105139
Laura_Linney,0001,Brad_Wilk,0001,0.037767626
Urmila_Matondkar,0004,Bono,0002,0.039572287
Bud_Selig,0002,Atsushi_Sato,0001,0.06241406
Billy_Crystal,0003,Alejandro_Fernandez,0003,-0.044381376
Andy_Griffith,0003,Jane_Leeves,0003,-0.09654143
Catherine_Donkers,0001,Tyrone_Medley,0002,0.01777593
Kathy_Bates,0002,Stephane_Rousseau,0001,-0.032119825
Kim_Dae-jung,0004,Billy_Graham,0001,-0.07282479
Peter_Hillary,0001,Rubens_Barrichello,0003,-0.010850998
Alberto_Acosta,0003,Ashlea_Talbot,0004,-0.027127167
Sandra_Bullock,0001,Collis_Temple_III,0002,0.10485076
Carmen_Electra,0004,Carina_Lau_Ka-ling,0003,0.054961383
Azmi_Bishara,0001,Isabela_Moraes,0002,-0.00498999
Peter_Fonda,0001,Jaouad_Gharib,0003,0.037682224
Paula_Radcliffe,0004,Charles_Schumer,0001,-0.10930158
Paulie_Ayala,0004,Gordon_Cooper,0001,-0.04208897
Harry_Kalas,0003,Juan_Antonio_Samaranch,0003,-0.03497113
Lene_Espersen,0002,William_Shatner,0004,-0.05752484
Chris_Columbus,0004,Don_Lake,0003,0.009410044
Brian_Cashman,0001,Rick_Barnes,0002,0.15323406
Michel_Duclos,0002,Sean_Hayes,0002,-0.047456227
Michael_Arif,0001,Matthew_Vaughan,0001,0.03731828
Christian_Longo,0001,Enrique_Bolanos,0002,0.00027493387
Spike_Jonze,0002,Roberta_Combs,0003,0.015533429
Doug_Collins,0001,Joan_Claybrook,0003,-0.111893326
Jack_Valenti,0002,Barbara_Brezigar,0001,0.10550968
Chance_Mock,0002,Jose_Luis_Rodriguez_Zapatero,0001,0.03883536
Eduardo_Duhalde,0004,Turner_Gill,0001,0.061420236
Mohammad_Khatami,0002,Toshimitsu_Motegi,0002,-0.011945881
Mahmoud_Abbas,0003,Vince_Vaughan,0004,-0.019907162
Princess_Victoria,0003,Rob_Morrow,0004,0.04894085
Marc_Grossman,0002,Eva_Marie_Saint,0003,0.0037786942
Ali_Fallahian,0003,Jim_Parque,0004,0.025473125
Arie_Haan,0003,Einars_Repse,0001,-0.0339308
Elsa_Zylberstein,0002,Ray_Nagin,0001,0.037923746
Hans_Eichel,0002,Larry_Beinfest,0003,0.080900446
Theresa_May,0004,Heidi_Klum,0001,0.06565428
Emile_Lahoud,0001,Jim_Bollman,0002,0.0790282
Cecile_de_France,0002,Larenz_Tate,0001,0.026407145
Patti_Balgojevich,0001,Dean_Sheremet,0004,0.04746957
Mitch_Kupchak,0001,Carolyn_Dawn_Johnson,0002,-0.034100536
Michael_Phelps,0004,Raquel_Welch,0002,-0.018930744
Rani_Mukherjee,0002,Ernie_Harwell,0001,-0.010480244
Lindsay_Benko,0002,Jennifer_Gratz,0001,-0.021500014
Ted_Nolan,0001,Vojislav_Seselj,0002,0.03969331
George_W_Bush,0002,Tim_Lopes,0001,-0.066275254
Kathryn_Morris,0003,Fernando_Alonso,0002,-0.07881349
Rich_Brooks,0001,Henri_Proglio,0001,-0.034894604
Mariano_Zabaleta,0004,Woody_Allen,0002,-0.14040644
Hee-Won_Han,0001,Job_Cohen,0002,0.036601737
Ralf_Schumacher,0003,Ben_Curtis,0002,-0.03445688
Bernadette_Peters,0003,Alfonso_Soriano,0002,-0.07712074
James_Ivory,0002,Elgin_Baylor,0001,-0.05675212
Richard_Dreyfuss,0003,Lokendra_Bahadur_Chand,0001,-0.071913645
Carol_Moseley_Braun,0004,Kimora_Lee,0002,0.018739939
James_Meeks,0002,Chuck_Amato,0001,0.014952075
Mickey_Loomis,0001,James_Brosnahan,0002,0.009659021
Tommy_Franks,0001,Mohammad_Khatami,0002,0.09301172
Keanu_Reeves,0003,Brian_Henson,0001,-0.07524724
Billy_Joel,0003,Alan_Greenspan,0001,0.058099397
Lee_Ann_Womack,0001,Sylvie_Guillem,0001,0.058745276
Ringo_Starr,0003,Ai_Sugiyama,0001,0.06503896
Jennette_Bradley,0001,Bob_Newhart,0003,-0.00028422615
Al_Gore,0004,Barry_Diller,0002,0.060532056
Jacques_Chirac,0002,Courtney_Love,0002,-0.020719508
Costas_Simitis,0002,Antonio_Palocci,0001,0.05163069
Gabriel_Farhi,0001,Evan_Rachel_Wood,0002,0.027413934
Mother_Teresa,0003,David_Collenette,0002,-0.032802373
Andrew_Firestone,0001,Marty_Mornhinweg,0002,0.0121925175
Jeffrey_Donaldson,0001,Elaine_Stritch,0003,-0.022035398
Paul_Gascoigne,0003,Anne_ONeil,0001,-0.042596813
Eve_Pelletier,0004,Guy_Verhofstadt,0001,0.07211782
Catherine_Zeta-Jones,0004,Johnny_Hallyday,0002,0.035813473
Roy_Jones_Jr,0001,Felicity_Huffman,0002,0.018940335
Martina_McBride,0002,Kate_Lee,0004,0.058077294
Kirby_Puckett,0003,Elva_Hsiao,0004,-0.018334795
Tommy_Tubberville,0003,Jim_Harrick,0004,0.077384815
Garry_Kasparov,0002,Ben_Stein,0004,-0.055430528
Ricardo_Lagos,0001,Elizabeth_Berkeley,0004,-0.09123342
Yolanda_King,0004,Elizabeth_Hurley,0003,-0.027203491
Maria_Guida,0004,Richard_Levin,0004,0.0038443934
Boris_Trajkovski,0002,Emily_Mortimer,0002,0.031758644
Meg_Wakeman,0001,Oswaldo_Paya,0004,-0.099330686
Li_Changchun,0002,Stipe_Mesic,0002,0.0028202627
Yekaterina_Guseva,0001,Jim_Tressel,0004,0.018239357
Shane_Mosley,0001,Qusai_Hussein,0001,0.056574337
Itzhak_Perlman,0002,Earl_Campbell,0001,0.027215486
Joerg_Haider,0001,Arnold_Schwarzenegger,0003,0.19635674
Chris_Cornell,0002,Henry_Suazo,0002,0.016368773
Shigeo_Nagashim,0001,Marina_Anissina,0004,-0.037426766
Janet_Leigh,0001,Michel_Temer,0002,-0.002906999
Cecilia_Bolocco,0001,James_Dingemans,0002,0.10517572
Mitzi_Gaynor,0001,Bernard_Kerik,0002,-0.0016238019
Brian_Heidik,0002,Zalmay_Khalilzad,0001,-0.029874604
Luc_Montagnier,0004,Ray_Romano,0002,-0.0671785
Peter_Fonda,0004,Ellen_Engleman,0002,-0.00016010739
Paul_Gascoigne,0002,Martina_Hingis,0004,-0.05932561
Jeremy_Gompertz,0002,Francisco_Flores,0002,0.10802375
Mitchell_Garabedian,0003,Pascal_Lamy,0001,0.025242077
Laura_Bush,0002,Queen_Elizabeth_II,0003,-0.047469735
Pierre_Lacroix,0002,Rudolph_Holton,0002,-0.012232598
Denise_van_Outen,0004,Wei_Wu,0001,-0.05360853
Christian_Bale,0003,Carl_Levin,0001,0.002918277
Joy_Bryant,0002,Jose_Luis_Rodriguez_Zapatero,0004,-0.047704402
Bryan_Chui,0002,Kristin_Davis,0001,0.06540333
Mehmet_Okur,0004,Brian_Jordan,0002,-0.048909098
Iva_Majoli,0003,Marc_Bulger,0002,0.011991212
Alberto_Gonzales,0002,Dennis_Hastert,0002,0.013064072
Daryl_Hannah,0001,Jose_Theodore,0002,0.021514982
Tim_Duncan,0001,Juan_Carlos_Ferrero,0001,-0.008824354
Colin_Cowie,0004,Renato_Soru,0002,-0.026377741
Colin_Prescot,0003,Jim_Kelly,0004,0.018447988
Dick_Jauron,0004,Todd_Parrott,0002,-0.015966374
Lew_Rywin,0001,Randy_Ferbey,0002,-0.030349672
Mauricio_Macri,0002,Ivan_Stambolic,0004,0.058346592
Bob_Geldof,0002,Maria_Guida,0001,-0.09806603
Alexa_Vega,0004,Cristina_Torrens_Valero,0002,0.12362794
Tommy_Tubberville,0002,Aaron_Peirsol,0002,0.09703639
Tommy_Lasorda,0004,Ernie_Grunfeld,0001,0.024329182
Rainer_Schuettler,0002,Alex_Cejka,0004,0.082276314
Brian_Schneider,0002,Sushma_Swaraj,0002,0.0003203014
Sarah_Michelle_Gellar,0002,Gary_Leon_Ridgway,0003,-0.019700699
Chuck_Finley,0002,King_Bhumibol_Adulyadej,0002,-0.027288405
Kenneth_Dam,0002,Elena_Tihomirova,0001,-0.008165263
James_Dingemans,0002,Joe_Pantoliano,0002,0.044421155
John_Marburger,0001,Paul_Clark,0002,0.060437724
Jim_Ryan,0001,Marion_Fahnestock,0001,-0.024382882
Emma_Watson,0002,Vinnie_Jones,0002,-0.07258196
Cameron_Diaz,0002,Masja_Juel,0001,0.05214246
Natalie_Imbruglia,0004,Richard_Shelby,0002,0.006320998
Andy_Garcia,0001,Tom_Poston,0001,-0.047994316
Dita_Von_Tesse,0001,Rhett_Warrener,0001,0.013241589
Stefano_Gabbana,0001,Sylvester_Stallone,0004,0.06608461
Enrica_Fico,0003,Martin_Verkerk,0001,0.086063966
Dick_Clark,0001,Russell_Simmons,0002,-0.053320717
Norm_Coleman,0002,Hans_Peter_Briegel,0001,0.054362234
Buddy_Ryan,0001,Anne_Donovan,0002,0.019307204
Tom_Koenigs,0004,Mike_Krzyzewski,0004,-0.009111336
Wolfgang_Becker,0001,John_Coomber,0001,0.01996768
Joe_Plumeri,0002,Eric_Hinske,0001,-0.0035867523
Mark_Wahlberg,0002,Abba_Eban,0001,0.020971935
Richard_Pennington,0004,Wes_Craven,0004,0.05426814
Brajesh_Mishra,0003,Frank_Lautenberg,0002,-0.006631165
Dale_Earnhardt_Jr,0003,Robert_Mueller,0001,0.0147204865
Manfred_Stolpe,0002,Bill_Lerach,0002,-0.04559164
Rowan_Williams,0002,Sven_Goran_Eriksson,0002,0.023578864
Natalie_Coughlin,0003,Simon_Cowell,0002,0.0070973597
Francis_Crick,0001,Eric_Christian_Olsen,0002,-0.015195303
John_Mabry,0001,Li_Changchun,0001,0.030851962
Zhang_Wenkang,0002,Chris_Cookson,0002,-0.022981709
Dean_Sheremet,0003,Christian_Olsson,0002,-0.048417892
Carin_Koch,0001,Karin_Pilsaeter,0002,-0.06831981
John_Reilly,0001,Oxana_Fedorova,0001,-0.0220103
David_Carradine,0004,Koichiro_Matsuura,0001,0.08938121
Bianca_Jagger,0004,Barbra_Streisand,0003,-0.065429434
Ron_Howard,0001,Wayne_Ferreira,0002,0.051171027
Geovani_Lapentti,0001,Norodom_Sihanouk,0004,-0.0509509
Marc_Anthony,0001,Noel_Niell,0001,0.051380634
Jerry_Bruckheimer,0002,Douglas_Gansler,0002,-0.0077079516
Richard_Lugar,0001,Bruce_Springsteen,0001,0.04687547
Brandon_Inge,0001,Juljia_Vysotskij,0002,0.03071255
Dominique_Perben,0003,Dragan_Covic,0001,-0.003180028
Bulent_Ecevit,0001,Carlos_Queiroz,0002,0.022627244
Shane_Reynolds,0002,Ion_Iliescu,0004,0.013830895
JJ_Redick,0002,Robert_Altman,0004,-0.061124153
Vojislav_Seselj,0002,Bertie_Ahern,0003,0.094584435
Martha_Lucia_Ramirez,0002,Steve_Allee,0002,0.020801796
Robert_Durst,0002,Florencia_Macri,0002,-0.09072523
Tim_Howard,0002,Hana_Sadiq,0001,0.04162067
Lee_Ann_Womack,0002,Gracia_Burnham,0002,0.12236024
Felix_Trinidad,0003,Jodie_Kidd,0004,-0.011443619
Gary_Carter,0002,Donald_Trump,0004,0.026674189
Patrik_Kristiansson,0001,Elisha_Cuthbert,0001,-0.07840498
Jose_Sarney,0001,Hasan_Wirayuda,0002,-0.13940756
Chris_Neil,0001,Damon_Stoudamire,0001,-0.008494124
Derrick_Battie,0001,Rodrigo_de_la_Cerna,0002,0.004887633
Robbie_Naish,0001,Takeshi_Kitano,0001,0.12388638
Salman_Khan,0003,Michael_Diekmann,0001,0.019996997
Andre_Bucher,0001,John_Baldacci,0003,-0.07088853
Jacob_Frenkel,0001,Robert_Ehrlich,0003,0.005751528
Janusz_Kaminski,0003,Rick_Caruso,0002,0.061923765
Don_Siegelman,0003,Odai_Hussein,0001,0.015405856
Crispin_Glover,0001,Svetoslav_Todorov,0002,-0.023715101
Portia_de_Rossi,0004,Julio_Cesar_Chavez,0002,0.023432437
Lance_Bass,0001,Charles_Ingram,0002,-0.0067757964
Jan_Ullrich,0004,Clare_Short,0002,-0.025810333
Yves_Brodeur,0002,Gary_Locke,0001,0.011514809
Mark_Philippoussis,0003,Fred_Eckhard,0001,0.07095979
Osama_Al_Baz,0002,Arturo_Gatti,0002,0.058146093
Jason_Vale,0001,Martin_Landau,0003,0.0708315
Jacky_Cheung,0003,Steve_Zahn,0001,-0.0015829261
Tom_Coverdale,0002,David_Gest,0001,-0.065851025
Mireya_Elisa_Moscoso_Rodriguez,0001,Juan_Ignacio_Chela,0004,0.060501367
Astrid_Betancourt,0002,Uday_Hussein,0002,-0.016929815
Dule_Hill,0001,Josh_Kronfeld,0002,-0.022119705
Phil_Bredesen,0001,Sheila_Wellstone,0001,0.016769134
Bernard_Lord,0001,Adrien_Brody,0001,-0.10211426
Akbar_Hashemi_Rafsanjani,0002,Cristiano_da_Matta,0003,0.04234668
JT_Snow,0001,Natasa_Micic,0001,0.053805795
Andy_Bryant,0002,Andres_Manuel_Lopez_Obrador,0001,0.054556087
Peter_Ueberroth,0002,Jorge_Quiroga,0001,0.06138844
Mikhail_Gorbachev,0002,Faisal_Saleh_Hayat,0001,-0.030780304
Ben_Cahoon,0001,Bruce_Paltrow,0001,0.053654082
Sue_Grafton,0001,Malcolm_Glazer,0002,0.0317267
Princess_Caroline,0004,Antonio_Cassano,0003,0.020721806
Bernard_Lord,0002,Jan_Bjoerklund,0002,0.007087566
Bob_Iger,0001,Gala_Leon_Garcia,0001,-0.08653233
Gong_Li,0003,Dan_Ackroyd,0002,-0.07935165
Maria_Conchita_Alonso,0003,Christy_Turlington,0002,-0.07389626
Jean-Patrick_Nazon,0001,Gordana_Grubin,0001,0.017294046
Prince_William,0001,Park_Jie-won,0001,0.06034483
Natasha_Lyonne,0003,Ben_Cohen,0001,-0.002561646
Steve_Backley,0001,Michael_Kostelnik,0001,0.087218076
George_Pataki,0002,Andre_Techine,0003,-0.10038772
Alexander_Payne,0001,Jane_Leeves,0002,0.014316032
Steve_Case,0004,Brajesh_Mishra,0002,0.003894025
Elizabeth_Berkeley,0002,Tom_Jones,0001,-0.033993483
Jean-Sebastien_Giguere,0001,Diana_Taylor,0001,0.026992232
John_Leguizamo,0002,Valerie_Harper,0004,0.009127572
LeBron_James,0003,Gloria_Trevi,0002,0.0064589195
Wang_Yingfan,0003,Elvis_Costello,0003,0.033484086
Ricardo_Maduro,0001,Sybille_Schmid,0002,0.07662934
Jana_Henke,0001,Edith_Masai,0001,-0.02012917
Christian_Wulff,0004,Eliza_Dushku,0003,-0.05734404
Sergei_Ivanov,0004,Magdalena_Maleeva,0002,-0.13113143
Yuvraj_Singh,0002,Ron_Howard,0002,-0.06817239
Joseph_Kabila,0002,John_Abizaid,0004,0.08008903
Oleg_Romantsev,0003,Gabriel_Farhi,0003,0.033960734
Josh_Childress,0001,Phoenix_Chang,0001,0.01751561
Mike_Flanagan,0002,Juan_Pablo_Montoya,0002,-0.03599617
Naoto_Kan,0002,Ellen_Saracini,0003,-0.015136093
Enrique_Oliu,0002,Pascal_Rheaume,0003,0.03976495
Eric_Clapton,0002,Denis_Coderre,0001,0.10654719
Justin_Leonard,0001,Doug_Christie,0004,0.07499637
Guy_Ritchie,0003,Jose_Vicente_Rangel,0001,-0.007920478
Mark_Cuban,0004,Ricky_Ponting,0002,0.013120795
Pio_Laghi,0002,Ray_Evernham,0002,-0.02127886
Catherine_Bell,0001,Pupi_Avati,0001,0.034071397
Mae_Jemison,0003,Eric_Vigouroux,0002,0.004887108
Juliette_Binoche,0004,Wayne_Newton,0003,-0.07661205
Gary_Carter,0001,Kirk_Ferentz,0001,0.072199225
Carlos_Moya,0002,Queen_Sofia,0001,-0.03189552
Maribel_Dominguez,0003,Bill_Walton,0003,-0.055297296
Barbara_Bach,0003,Warren_Truss,0001,-0.05951639
Tim_Henman,0002,David_Duval,0002,0.0700664
Brian_Schneider,0001,Nicola_Wells,0002,0.05634753
Arnold_Schwarzenegger,0004,Nelson_Acosta,0001,0.067896545
Franko_Simatovic,0001,Paul_Burrell,0002,-0.025706433
Heather_Locklear,0002,Elizabeth_Taylor,0001,0.14016148
Bill_Fennelly,0003,Nikki_Cascone,0001,-0.029934723
Trista_Rehn,0002,Marcelo_Salas,0001,-0.012083492
Elena_Bereznaya,0002,Caio_Blat,0002,-0.10269247
Kelsey_Grammer,0002,Chris_Swecker,0002,0.0037545208
Guillaume_Depardieu,0002,Jennifer_Capriati,0002,0.001396127
Jason_Priestley,0003,Carl_Levin,0002,0.06063499
Ralph_Lauren,0001,Nicolas_Escude,0002,0.06099045
Gregorio_Honasan,0001,Cynthia_Nixon,0002,-0.06447478
Dorthy_Moxley,0002,Roberto_Benigni,0001,0.03459493
Mark_Wahlberg,0004,Camille_Colvin,0001,0.05402283
Francesco_Totti,0002,Marsha_Sharp,0002,-0.010694722
Kenneth_Cooper,0002,Robert_Redford,0003,-0.04686044
Maureen_Kanka,0003,Liam_Neeson,0003,-0.0137122385
Gillian_Anderson,0002,Sean_Penn,0003,0.007891312
Marie-Reine_Le_Gougne,0001,Thomas_Haeggstroem,0002,0.028023414
Paula_Dobriansky,0001,Catherine_Donkers,0001,0.03187164
Paul_Brandt,0002,Keiko_Sofia_Fujimori,0003,0.113547295
Steve_Ballmer,0003,Jackie_Sherrill,0002,0.12889889
Mary-Kate_Olsen,0001,Dorothy_Lamour,0002,0.14346212
Ken_Wharfe,0003,Mahmoud_Diyab_al-Ahmed,0002,0.013933122
Ralph_Klein,0004,Danielle_Spencer,0002,-0.06952898
Patrick_Eaves,0001,Bobby_Robson,0001,-0.0076747173
Antje_Buschschulte,0001,Clay_Aiken,0002,0.029900227
Hassan_Wirajuda,0004,David_Rivkin_Jr,0001,-0.054847986
Peter_Holmberg,0002,Collis_Temple_III,0001,-0.013889078
Jan_Peter_Balkenende,0002,Mick_McCarthy,0002,-0.0005320534
Fann_Wong,0002,Clare_Short,0003,-0.030404646
